4.83	82.678978	34.144627
4.84	83.020782	34.216282
4.85	83.363304	34.287941
4.86	83.706543	34.359604
4.87	84.050499	34.431271
4.88	84.395172	34.502937
4.89	84.740562	34.574608
4.90	85.086670	34.646282
4.91	85.433495	34.717957
4.92	85.781029	34.789635
4.93	86.129280	34.861317
4.94	86.478249	34.933002
4.95	86.827934	35.004688
4.96	87.178337	35.076378
4.97	87.529457	35.148071
4.98	87.881294	35.219765
4.99	88.233849	35.291462
5.00	88.587120	35.363163
5.01	88.941109	35.434868
5.02	89.295815	35.506573
5.03	89.651237	35.578281
5.04	90.007378	35.649994
5.05	90.364235	35.721706
5.06	90.721809	35.793423
5.07	91.080101	35.865143
5.08	91.439110	35.936863
5.09	91.798836	36.008587
5.10	92.159279	36.080315
5.11	92.520439	36.152042
5.12	92.882317	36.223774
5.13	93.244911	36.295509
5.14	93.608223	36.367245
5.15	93.972252	36.438984
5.16	94.336998	36.510727
5.17	94.702461	36.582470
5.18	95.068642	36.654217
5.19	95.435539	36.725967
5.20	95.803154	36.797718
5.21	96.171494	36.869473
5.22	96.540550	36.941231
5.23	96.910324	37.012989
5.24	97.280815	37.084751
5.25	97.652023	37.156517
5.26	98.023949	37.228283
5.27	98.396591	37.300053
5.28	98.769951	37.371826
5.29	99.144028	37.443600
5.30	99.518822	37.515377
5.31	99.894333	37.587158
5.32	100.270561	37.658939
5.33	100.647507	37.730724
5.34	101.025169	37.802509
5.35	101.403557	37.874298
5.36	101.782661	37.946091
5.37	102.162483	38.017883
5.38	102.543022	38.089680
5.39	102.924278	38.161480
5.40	103.306252	38.233280
5.41	103.688942	38.305084
5.42	104.072350	38.376888
5.43	104.456474	38.448696
5.44	104.841324	38.520508
5.45	105.226891	38.592319
5.46	105.613174	38.664135
5.47	106.000175	38.735950
5.48	106.387894	38.807770
5.49	106.776329	38.879593
5.50	107.165482	38.951416
5.51	107.555351	39.023243
5.52	107.945946	39.095070
5.53	108.337257	39.166901
5.54	108.729286	39.238735
5.55	109.122032	39.310570
5.56	109.515495	39.382408
5.57	109.909676	39.454247
5.58	110.304581	39.526089
5.59	110.700203	39.597935
5.60	111.096542	39.669781
5.61	111.493599	39.741631
5.62	111.891373	39.813480
5.63	112.289864	39.885334
5.64	112.689079	39.957191
5.65	113.089012	40.029049
5.66	113.489662	40.100910
5.67	113.891029	40.172771
5.68	114.293114	40.244637
5.69	114.695923	40.316502
5.70	115.099449	40.388371
5.71	115.503693	40.460239
5.72	115.908653	40.532112
5.73	116.314331	40.603989
5.74	116.720734	40.675865
5.75	117.127853	40.747746
5.76	117.535690	40.819626
5.77	117.944244	40.891510
5.78	118.353516	40.963394
5.79	118.763512	41.035282
5.80	119.174225	41.107170
5.81	119.585655	41.179062
5.82	119.997803	41.250957
5.83	120.410675	41.322853
5.84	120.824265	41.394753
5.85	121.238571	41.466652
5.86	121.653595	41.538555
5.87	122.069344	41.610458
5.88	122.485809	41.682365
5.89	122.902992	41.754272
5.90	123.320892	41.826183
5.91	123.739517	41.898094
5.92	124.158859	41.970009
5.93	124.578918	42.041924
5.94	124.999695	42.113842
5.95	125.421196	42.185760
5.96	125.843414	42.257683
5.97	126.266350	42.329605
5.98	126.690002	42.401531
5.99	127.114380	42.473457
6.00	127.539474	42.545387
6.01	127.965286	42.617317
6.02	128.391815	42.689251
6.03	128.819061	42.761185
6.04	129.247040	42.833122
6.05	129.675735	42.905060
6.06	130.105148	42.977001
6.07	130.535278	43.048943
6.08	130.966125	43.120888
6.09	131.397690	43.192833
6.10	131.829971	43.264782
6.11	132.262985	43.336731
6.12	132.696716	43.408684
6.13	133.131165	43.480637
6.14	133.566330	43.552593
6.15	134.002213	43.624550
6.16	134.438812	43.696510
6.17	134.876144	43.768471
6.18	135.314194	43.840435
6.19	135.752960	43.912399
6.20	136.192444	43.984367
6.21	136.632645	44.056335
6.22	137.073563	44.128307
6.23	137.515213	44.200279
6.24	137.957581	44.272251
6.25	138.400665	44.344227
6.26	138.844467	44.416203
6.27	139.288986	44.488182
6.28	139.734222	44.560162
6.29	140.180191	44.632145
6.30	140.626877	44.704128
6.31	141.074280	44.776115
6.32	141.522400	44.848103
6.33	141.971237	44.920090
6.34	142.420792	44.992081
6.35	142.871078	45.064072
6.36	143.322083	45.136066
6.37	143.773804	45.208061
6.38	144.226242	45.280060
6.39	144.679398	45.352058
6.40	145.133286	45.424061
6.41	145.587891	45.496063
6.42	146.043213	45.568066
6.43	146.499252	45.640072
6.44	146.956009	45.712078
6.45	147.413483	45.784088
6.46	147.871689	45.856098
6.47	148.330612	45.928108
6.48	148.790253	46.000122
6.49	149.250610	46.072136
6.50	149.711685	46.144154
6.51	150.173492	46.216171
6.52	150.636017	46.288189
6.53	151.099258	46.360210
6.54	151.563217	46.432232
6.55	152.027893	46.504257
6.56	152.493301	46.576283
6.57	152.959427	46.648308
6.58	153.426270	46.720337
6.59	153.893829	46.792366
6.60	154.362106	46.864399
6.61	154.831116	46.936432
6.62	155.300842	47.008465
6.63	155.771286	47.080502
6.64	156.242447	47.152538
6.65	156.714325	47.224579
6.66	157.186935	47.296619
6.67	157.660263	47.368660
6.68	158.134308	47.440704
6.69	158.609070	47.512749
6.70	159.084564	47.584793
6.71	159.560776	47.656841
6.72	160.037704	47.728889
6.73	160.515350	47.800941
6.74	160.993713	47.872993
6.75	161.472809	47.945045
6.76	161.952621	48.017101
